,id,movie_id,movie_title,movie_url,genre
3135,3136,3981,Red Planet,,Action|Sci-Fi|Thriller
3136,3137,3982,What's Cooking?,,Drama
3137,3138,3983,You Can Count on Me,,Drama|Romance
3138,3139,3984,Diamonds Are Forever,,Action|Adventure|Thriller
3139,3140,3985,The Eagle Has Landed,,Drama|War
3140,3141,3986,The 6th Day,,Action|Sci-Fi|Thriller
3141,3142,3987,Bounce,,Drama|Romance
3142,3143,3988,How the Grinch Stole Christmas,,Children|Comedy|Fantasy
3143,3144,3989,One Day in September,,Documentary
3144,3145,3990,Rugrats in Paris: The Movie,,Animation|Children|Comedy
3145,3146,3991,102 Dalmatians,,Children|Comedy
3146,3147,3992,Malèna,,Drama|Romance|War
3147,3148,3993,Quills,,Drama|Romance
3148,3149,3994,Unbreakable,,Drama|Sci-Fi
3149,3150,3996,"Crouching Tiger, Hidden Dragon",,Action|Drama|Romance
3150,3151,3997,Dungeons & Dragons,,Action|Adventure|Comedy|Fantasy
3151,3152,3998,Proof of Life,,Drama
3152,3153,3999,Vertical Limit,,Action|Adventure
3153,3154,4000,The Bounty,,Adventure|Drama
3154,3155,4002,"Planes, Trains & Automobiles",,Comedy
3155,3156,4003,She's Having a Baby,,Comedy
3156,3157,4005,The Living Daylights,,Action|Adventure|Thriller
3157,3158,4006,Transformers: The Movie,,Adventure|Animation|Children|Sci-Fi
3158,3159,4007,Wall Street,,Drama
3159,3160,4008,Born on the Fourth of July,,Drama|War
3160,3161,4009,Talk Radio,,Drama
3161,3162,4010,Brewster's Millions,,Comedy
3162,3163,4011,Snatch,,Comedy|Crime|Thriller
3163,3164,4012,Punchline,,Comedy|Drama
3164,3165,4014,Chocolat,,Drama|Romance
3165,3166,4015,"Dude, Where's My Car?",,Comedy|Sci-Fi
3166,3167,4016,The Emperor's New Groove,,Adventure|Animation|Children|Comedy|Fantasy
3167,3168,4017,Pollock,,Drama
3168,3169,4018,What Women Want,,Comedy|Romance
3169,3170,4019,Finding Forrester,,Drama
3170,3171,4020,The Gift,,Thriller
3171,3172,4021,Before Night Falls,,Drama
3172,3173,4022,Cast Away,,Drama
3173,3174,4023,The Family Man,,Comedy|Drama|Romance
3174,3175,4024,The House of Mirth,,Romance
3175,3176,4025,Miss Congeniality,,Comedy|Crime
3176,3177,4027,"O Brother, Where Art Thou?",,Adventure|Comedy|Crime
3177,3178,4028,Songcatcher,,Drama
3178,3179,4029,State and Main,,Comedy|Drama
3179,3180,4030,Dracula 2000,,Horror
3180,3181,4031,All the Pretty Horses,,Drama|Romance|Western
3181,3182,4032,A Everlasting Piece,,Comedy
3182,3183,4033,Thirteen Days,,Drama|Thriller|War
3183,3184,4034,Traffic,,Crime|Drama|Thriller
3184,3185,4035,The Claim,,Romance|Western
3185,3186,4036,Shadow of the Vampire,,Drama|Horror
3186,3187,4037,House of Games,,Crime|Film-Noir|Mystery|Thriller
3187,3188,4038,Kill Me Again,,Crime|Drama|Thriller
3188,3189,4039,Annie,,Children|Musical
3189,3190,4040,Don't Tell Mom the Babysitter's Dead,,Comedy
3190,3191,4041,A Officer and a Gentleman,,Drama|Romance
3191,3192,4042,The Alamo,,Action|Drama|War|Western
3192,3193,4043,At Close Range,,Crime|Drama
3193,3194,4045,Breakheart Pass,,Western
3194,3195,4046,Friendly Persuasion,,Drama
3195,3196,4047,Gettysburg,,Drama|War
3196,3197,4052,Antitrust,,Crime|Drama|Thriller
3197,3198,4053,Double Take,,Action|Comedy
3198,3199,4054,Save the Last Dance,,Drama|Romance
3199,3200,4055,Panic,,Drama
3200,3201,4056,The Pledge,,Crime|Drama|Mystery|Thriller
3201,3202,4057,Kids World,,Adventure|Children|Comedy
3202,3203,4061,The Man in the Moon,,Drama|Romance
3203,3204,4062,Mystic Pizza,,Comedy|Drama|Romance
3204,3205,4063,Prelude to a Kiss,,Comedy|Drama|Romance
3205,3206,4064,Coffy,,Action|Crime|Thriller
3206,3207,4065,Foxy Brown,,Action|Crime|Drama
3207,3208,4066,I'm Gonna Git You Sucka,,Action|Comedy
3208,3209,4067,Untamed Heart,,Drama|Romance
3209,3210,4068,Sugar & Spice,,Comedy
3210,3211,4069,The Wedding Planner,,Comedy|Romance
3211,3212,4077,With a Friend Like Harry...,,Drama|Thriller
3212,3213,4078,Amazing Grace and Chuck,,Drama
3213,3214,4079,Amazon Women on the Moon,,Comedy|Sci-Fi
3214,3215,4080,Baby Boom,,Comedy
3215,3216,4081,Back to the Beach,,Comedy
3216,3217,4082,Barfly,,Comedy|Drama|Romance
3217,3218,4084,Beverly Hills Cop II,,Action|Comedy|Crime|Thriller
3218,3219,4085,Beverly Hills Cop,,Action|Comedy|Crime|Drama
3219,3220,4086,The Big Easy,,Action|Crime|Mystery|Romance|Thriller
3220,3221,4090,The Brave Little Toaster,,Animation|Children
3221,3222,4091,Can't Buy Me Love,,Comedy|Romance
3222,3223,4092,Cherry 2000,,Romance|Sci-Fi
3223,3224,4093,Cop,,Thriller
3224,3225,4095,Cry Freedom,,Drama
3225,3226,4096,The Curse,,Horror|Sci-Fi
3226,3227,4097,Dead of Winter,,Horror|Thriller
3227,3228,4098,The Dead,,Drama
3228,3229,4100,Disorderlies,,Comedy
3229,3230,4102,Eddie Murphy Raw,,Comedy|Documentary
3230,3231,4103,Empire of the Sun,,Action|Adventure|Drama|War
3231,3232,4104,Ernest Goes to Camp,,Comedy
3232,3233,4105,The Evil Dead,,Fantasy|Horror|Thriller
3233,3234,4106,Extreme Prejudice,,Action|Crime|Drama|Thriller|Western
3234,3235,4108,Five Corners,,Drama
3235,3236,4109,Flowers in the Attic,,Drama|Thriller
3236,3237,4110,The Fourth Protocol,,Thriller
3237,3238,4111,Gardens of Stone,,Drama|War
3238,3239,4116,Hollywood Shuffle,,Comedy
3239,3240,4117,Hope and Glory,,Drama
3240,3241,4119,Housekeeping,,Comedy|Drama
3241,3242,4121,Innerspace,,Action|Adventure|Comedy|Sci-Fi
3242,3243,4123,Ishtar,,Comedy
3243,3244,4124,Jaws: The Revenge,,Horror|Thriller
3244,3245,4125,Leonard Part 6,,Comedy|Sci-Fi
3245,3246,4126,Less Than Zero,,Drama
3246,3247,4127,"Like Father, Like Son",,Comedy
3247,3248,4128,The Lost Boys,,Comedy|Horror|Thriller
3248,3249,4129,Made in Heaven,,Fantasy|Romance
3249,3250,4130,Maid to Order,,Comedy|Fantasy
3250,3251,4131,Making Mr. Right,,Comedy|Romance|Sci-Fi
3251,3252,4132,Mannequin,,Comedy|Romance
3252,3253,4133,Masters of the Universe,,Action|Adventure|Fantasy|Sci-Fi
3253,3254,4135,The Monster Squad,,Adventure|Comedy|Horror
3254,3255,4136,A Month in the Country,,Drama
3255,3256,4137,Morgan Stewart's Coming Home,,Comedy
3256,3257,4138,My Demon Lover,,Comedy|Horror
3257,3258,4139,No Man's Land,,Crime|Drama
3258,3259,4141,Head Over Heels,,Comedy|Romance
3259,3260,4142,Left Behind: The Movie,,Action|Adventure|Drama|Thriller
3260,3261,4143,Valentine,,Horror|Mystery
3261,3262,4144,In the Mood For Love,,Drama|Romance
3262,3263,4146,The Million Dollar Hotel,,Drama|Mystery|Romance
3263,3264,4147,Nico and Dani,,Comedy|Drama|Romance
3264,3265,4148,Hannibal,,Horror|Thriller
3265,3266,4149,Saving Silverman,,Comedy|Romance
3266,3267,4150,Signs & Wonders,,Drama
3267,3268,4151,The Taste of Others,,Comedy|Drama|Romance
3268,3269,4152,Vatel,,Drama
3269,3270,4153,Down to Earth,,Comedy|Fantasy|Romance
3270,3271,4154,Recess: School's Out,,Animation|Children
3271,3272,4155,Sweet November,,Drama|Romance
3272,3273,4157,The Price of Milk,,Comedy|Drama|Fantasy|Romance
3273,3274,4158,Monkeybone,,Animation|Comedy|Fantasy
3274,3275,4159,3000 Miles to Graceland,,Action|Thriller
3275,3276,4160,The Widow of St. Pierre,,Drama|Romance
3276,3277,4161,The Mexican,,Action|Comedy
3277,3278,4162,See Spot Run,,Comedy
3278,3279,4166,Series 7: The Contenders,,Action|Drama
3279,3280,4167,15 Minutes,,Thriller
3280,3281,4168,Get Over It,,Comedy|Romance
3281,3282,4169,Blow Dry,,Comedy
3282,3283,4172,Simon Magus,,Drama|Fantasy|Mystery|Romance
3283,3284,4174,Avalon,,Drama
3284,3285,4178,Of Mice and Men,,Drama
3285,3286,4179,Pixote,,Drama
3286,3287,4182,Tuff Turf,,Drama
3287,3288,4183,The Unbelievable Truth,,Comedy|Drama
3288,3289,4184,The Bishop's Wife,,Comedy|Drama|Romance
3289,3290,4186,The Fortune Cookie,,Comedy|Drama|Romance
3290,3291,4187,Lilies of the Field,,Drama
3291,3292,4188,Hans Christian Andersen,,Children|Musical
3292,3293,4189,The Greatest Story Ever Told,,Drama
3293,3294,4190,Elmer Gantry,,Drama
3294,3295,4191,Alfie,,Comedy|Drama|Romance
3295,3296,4192,Demetrius and the Gladiators,,Drama
3296,3297,4193,The Fantasticks,,Musical
3297,3298,4194,I Know Where I'm Going!,,Drama|Romance|War
3298,3299,4195,The Abominable Dr. Phibes,,Horror|Mystery
3299,3300,4197,Real Life,,Comedy
3300,3301,4199,Death Warrant,,Action
3301,3302,4200,Double Impact,,Action
3302,3303,4201,The End,,Comedy
3303,3304,4203,Harley Davidson and the Marlboro Man,,Action|Crime|Drama
3304,3305,4205,Mermaids,,Comedy|Drama|Romance
3305,3306,4206,The Mighty Quinn,,Crime|Mystery
3306,3307,4207,Navy Seals,,Action|Adventure|War
3307,3308,4210,Manhunter,,Action|Crime|Drama|Horror|Thriller
3308,3309,4211,Reversal of Fortune,,Drama
3309,3310,4212,Death on the Nile,,Crime|Mystery
3310,3311,4213,Deepstar Six,,Horror|Sci-Fi|Thriller
3311,3312,4214,Revenge of the Nerds,,Comedy
3312,3313,4215,Revenge of the Nerds II: Nerds in Paradise,,Comedy
3313,3314,4216,Longtime Companion,,Drama
3314,3315,4217,4 Little Girls,,Documentary
3315,3316,4218,River's Edge,,Crime|Drama
3316,3317,4219,Girls Just Want to Have Fun,,Comedy
3317,3318,4220,The Longest Yard,,Comedy
3318,3319,4221,Necessary Roughness,,Comedy
3319,3320,4223,Enemy at the Gates,,Drama|War
3320,3321,4224,Exit Wounds,,Action|Thriller
3321,3322,4225,The Dish,,Comedy
3322,3323,4226,Memento,,Mystery|Thriller
3323,3324,4228,Heartbreakers,,Comedy|Crime|Romance
3324,3325,4229,Say It Isn't So,,Comedy|Romance
3325,3326,4231,Someone Like You,,Comedy|Romance
3326,3327,4232,Spy Kids,,Action|Adventure|Children|Comedy
3327,3328,4233,Tomcats,,Comedy
3328,3329,4234,The Tailor of Panama,,Drama|Thriller
3329,3330,4235,Amores Perros,,Drama|Thriller
3330,3331,4237,The Gleaners & I,,Documentary
3331,3332,4238,Along Came a Spider,,Action|Crime|Mystery|Thriller
3332,3333,4239,Blow,,Crime|Drama
3333,3334,4240,Just Visiting,,Comedy|Fantasy
3334,3335,4241,Pokémon 3: The Movie,,Animation|Children
3335,3336,4245,Shadow Magic,,Drama|Romance
3336,3337,4246,Bridget Jones's Diary,,Comedy|Drama|Romance
3337,3338,4247,Joe Dirt,,Adventure|Comedy|Mystery|Romance
3338,3339,4248,Josie and the Pussycats,,Comedy
3339,3340,4251,Chopper,,Drama|Thriller
3340,3341,4253,Lakeboat,,Comedy
3341,3342,4254,Crocodile Dundee in Los Angeles,,Comedy|Drama
3342,3343,4255,Freddy Got Fingered,,Comedy
3343,3344,4256,The Center of the World,,Drama
3344,3345,4262,Scarface,,Action|Crime|Drama
3345,3346,4263,Days of Wine and Roses,,Drama
3346,3347,4265,Driven,,Action|Thriller
3347,3348,4266,The Forsaken,,Horror
3348,3349,4267,One Night at McCool's,,Comedy
3349,3350,4268,Town & Country,,Comedy
3350,3351,4270,The Mummy Returns,,Action|Adventure|Comedy|Thriller
3351,3352,4273,Under the Sand,,Drama
3352,3353,4274,Cleopatra,,Drama|Romance
3353,3354,4275,Krull,,Action|Adventure|Fantasy|Sci-Fi
3354,3355,4276,Lost in America,,Comedy
3355,3356,4277,The Lost World,,Adventure|Sci-Fi
3356,3357,4278,Triumph of the Will,,Documentary
3357,3358,4279,True Believer,,Crime
3358,3359,4280,The World According to Garp,,Comedy|Drama|Romance
3359,3360,4281,Candy,,Comedy
3360,3361,4282,Fellini Satyricon,,Drama|Fantasy
3361,3362,4283,Fellini's Roma,,Drama
3362,3363,4284,Frankie and Johnny,,Comedy
3363,3364,4285,Frankie and Johnny,,Comedy|Romance
3364,3365,4286,A Home of Our Own,,Drama
3365,3366,4287,Paris When It Sizzles,,Comedy|Romance
3366,3367,4288,Pola X,,Drama|Romance
3367,3368,4290,For the Boys,,Comedy|Drama|Musical
3368,3369,4291,Nine to Five,,Comedy|Crime
3369,3370,4292,Norma Rae,,Drama
3370,3371,4293,Summer Rental,,Comedy
3371,3372,4294,"The 5,000 Fingers of Dr. T",,Children|Fantasy|Musical
3372,3373,4296,Love Story,,Drama|Romance
3373,3374,4298,Rififi,,Crime|Film-Noir|Thriller
3374,3375,4299,A Knight's Tale,,Action|Comedy|Romance
3375,3376,4300,Bread and Roses,,Drama
3376,3377,4302,The King Is Alive,,Drama
3377,3378,4304,Startup.com,,Documentary
3378,3379,4305,Angel Eyes,,Romance|Thriller
3379,3380,4306,Shrek,,Adventure|Animation|Children|Comedy|Fantasy|Romance
3380,3381,4307,"Fast Food, Fast Women",,Comedy|Romance
3381,3382,4308,Moulin Rouge,,Drama|Musical|Romance
3382,3383,4310,Pearl Harbor,,Action|Drama|Romance|War
3383,3384,4313,The Man Who Cried,,Drama
3384,3385,4317,Love Potion #9,,Comedy|Romance
3385,3386,4318,Postcards From the Edge,,Comedy|Drama
3386,3387,4319,Apache,,Western
3387,3388,4320,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",,Comedy|Western
3388,3389,4321,City Slickers,,Comedy|Western
3389,3390,4322,Eight Men Out,,Drama
3390,3391,4323,The Horse Soldiers,,Adventure|War|Western
3391,3392,4326,Mississippi Burning,,Crime|Drama|Thriller
3392,3393,4327,The Magnificent Seven,,Adventure|Western
3393,3394,4329,Rio Bravo,,Western
3394,3395,4331,Semi-Tough,,Comedy
3395,3396,4332,Suspect,,Crime|Drama|Thriller
3396,3397,4333,Throw Momma from the Train,,Comedy|Crime
3397,3398,4334,Yi Yi,,Drama
3398,3399,4336,Nightwatch,,Horror|Thriller
3399,3400,4337,The Sand Pebbles,,Drama|Romance|War
3400,3401,4338,Twelve O'Clock High,,Drama|War
3401,3402,4339,Von Ryan's Express,,Action|Adventure|Drama|War
3402,3403,4340,The Animal,,Comedy
3403,3404,4341,What's the Worst That Could Happen?,,Comedy
3404,3405,4343,Evolution,,Comedy|Sci-Fi
3405,3406,4344,Swordfish,,Action|Crime|Drama
3406,3407,4345,The Anniversary Party,,Drama
3407,3408,4346,Bride of the Wind,,Drama|Musical|Romance
3408,3409,4347,Divided We Fall,,Comedy|Drama
3409,3410,4349,Catch-22,,Comedy|War
3410,3411,4351,Point Break,,Action|Crime|Thriller
3411,3412,4353,Uncommon Valor,,Action|War
3412,3413,4354,Unlawful Entry,,Crime|Thriller
3413,3414,4355,Youngblood,,Action|Drama
3414,3415,4356,Gentlemen Prefer Blondes,,Comedy|Musical|Romance
3415,3416,4357,How to Marry a Millionaire,,Comedy|Drama|Romance
3416,3417,4359,The Seven Year Itch,,Comedy
3417,3418,4360,There's No Business Like Show Business,,Musical
3418,3419,4361,Tootsie,,Comedy|Romance
3419,3420,4362,The Boys Next Door,,Crime|Drama
3420,3421,4366,Atlantis: The Lost Empire,,Adventure|Animation|Children|Fantasy
3421,3422,4367,Lara Croft: Tomb Raider,,Action|Adventure
3422,3423,4368,Dr. Dolittle 2,,Comedy
3423,3424,4369,The Fast and the Furious,,Action|Crime|Thriller
3424,3425,4370,A.I. Artificial Intelligence,,Adventure|Drama|Sci-Fi
3425,3426,4371,Baby Boy,,Crime|Drama
3426,3427,4372,Crazy/Beautiful,,Drama|Romance
3427,3428,4373,Pootie Tang,,Comedy
3428,3429,4378,Sexy Beast,,Crime|Drama
3429,3430,4380,The Princess and the Warrior,,Drama|Romance
3430,3431,4381,The Closet,,Comedy
3431,3432,4383,The Crimson Rivers,,Crime|Drama|Mystery|Thriller
3432,3433,4384,Lumumba,,Drama
3433,3434,4386,Cats & Dogs,,Children|Comedy
3434,3435,4387,Kiss of the Dragon,,Action
3435,3436,4388,Scary Movie 2,,Comedy
3436,3437,4389,Lost and Delirious,,Drama
3437,3438,4390,Rape Me,,Crime|Drama|Thriller
3438,3439,4391,The Vertical Ray of the Sun,,Drama
3439,3440,4392,Alice,,Comedy|Drama|Fantasy|Romance
3440,3441,4393,Another Woman,,Drama
3441,3442,4394,Beach Blanket Bingo,,Comedy|Musical
3442,3443,4395,Big Deal on Madonna Street,,Comedy|Crime
3443,3444,4396,The Cannonball Run,,Action|Comedy
3444,3445,4397,Cannonball Run II,,Action|Comedy
3445,3446,4398,Speed Zone!,,Action|Comedy
3446,3447,4399,Diary of a Chambermaid,,Comedy|Drama
3447,3448,4401,Donovan's Reef,,Action|Comedy|Romance
3448,3449,4404,Faust,,Drama|Fantasy|Horror
3449,3450,4405,The Last Laugh,,Drama
3450,3451,4406,The Man Who Shot Liberty Valance,,Crime|Drama|Western
3451,3452,4407,Salvador,,Drama|Thriller|War
3452,3453,4408,September,,Drama
3453,3454,4409,Shadows and Fog,,Comedy|Drama|Mystery|Thriller
3454,3455,4410,Something Wild,,Comedy|Crime|Drama
3455,3456,4411,Sons of Katie Elder,,Western
3456,3457,4412,The Thing with Two Heads,,Comedy|Horror|Sci-Fi
3457,3458,4413,Village of the Giants,,Sci-Fi
3458,3459,4415,Cheech & Chong's Nice Dreams,,Comedy
3459,3460,4419,All That Heaven Allows,,Drama|Romance
3460,3461,4420,The Barefoot Contessa,,Drama
3461,3462,4422,Cries and Whispers,,Drama
3462,3463,4423,The Entertainer,,Drama
3463,3464,4424,The Garden of the Finzi-Continis,,Drama
3464,3465,4425,Howling III: The Marsupials,,Comedy|Horror
3465,3466,4426,Kiss Me Deadly,,Film-Noir
3466,3467,4427,The Lion in Winter,,Drama
3467,3468,4428,The Misfits,,Comedy|Drama|Romance|Western
3468,3469,4429,Moby Dick,,Drama
3469,3470,4432,Sweet Smell of Success,,Drama|Film-Noir
3470,3471,4433,Written on the Wind,,Drama
3471,3472,4436,Obsession,,Mystery|Thriller
3472,3473,4437,Suspiria,,Horror
3473,3474,4438,Fist of Fury,,Action|Drama|Romance|Thriller
3474,3475,4439,Christiane F.,,Drama
3475,3476,4440,The Big Boss,,Action|Thriller
3476,3477,4442,The Last Dragon,,Action|Comedy|Drama
3477,3478,4443,Outland,,Action|Sci-Fi|Thriller
3478,3479,4444,The Way of the Dragon,,Action|Crime
3479,3480,4445,T-Rex: Back to the Cretaceous,,Adventure|Documentary|IMAX
3480,3481,4446,Final Fantasy: The Spirits Within,,Adventure|Animation|Fantasy|Sci-Fi
3481,3482,4447,Legally Blonde,,Comedy|Romance
3482,3483,4448,The Score,,Action|Drama
3483,3484,4450,Bully,,Crime|Drama|Thriller
3484,3485,4452,Made,,Comedy
3485,3486,4454,More,,Animation|Drama|Sci-Fi|IMAX
3486,3487,4456,Haunted Castle,,Animation|Horror|IMAX
3487,3488,4464,The Accidental Tourist,,Comedy|Drama|Romance
3488,3489,4465,The Accused,,Drama
3489,3490,4466,Above the Law,,Action|Crime|Drama
3490,3491,4467,The Adventures of Baron Munchausen,,Adventure|Comedy|Fantasy
3491,3492,4468,Apartment Zero,,Drama|Thriller
3492,3493,4471,Arthur 2: On the Rocks,,Comedy|Romance
3493,3494,4472,Bad Dreams,,Horror|Thriller
3494,3495,4473,Bat*21,,Drama|War
3495,3496,4474,Beaches,,Comedy|Drama|Musical
3496,3497,4475,The Beast of War,,Drama|War
3497,3498,4476,Big Business,,Comedy
3498,3499,4477,Big Top Pee-Wee,,Adventure|Children|Comedy
3499,3500,4478,Biloxi Blues,,Comedy|Drama
3500,3501,4479,Bird,,Drama|Musical
3501,3502,4480,The Blob,,Horror|Sci-Fi
3502,3503,4482,"Bright Lights, Big City",,Drama
3503,3504,4483,Caddyshack II,,Comedy
3504,3505,4484,Camille Claudel,,Drama
3505,3506,4485,Casual Sex?,,Comedy
3506,3507,4486,Clean and Sober,,Drama
3507,3508,4487,Cocktail,,Drama|Romance
3508,3509,4488,Colors,,Action|Crime|Drama
3509,3510,4489,Coming to America,,Comedy|Romance
3510,3511,4491,Criminal Law,,Thriller
3511,3512,4492,Critters,,Comedy|Sci-Fi
3512,3513,4495,Crossing Delancey,,Comedy|Romance
3513,3514,4496,D.O.A.,,Film-Noir|Mystery|Thriller
3514,3515,4497,Dead Heat,,Action|Comedy|Horror|Sci-Fi
3515,3516,4498,The Dead Pool,,Action|Crime|Thriller
3516,3517,4499,Dirty Rotten Scoundrels,,Comedy
3517,3518,4500,Drowning by Numbers,,Comedy|Drama
3518,3519,4501,"Elvira, Mistress of the Dark",,Comedy|Horror
3519,3520,4502,Ernest Saves Christmas,,Children|Comedy
3520,3521,4503,Everybody's All-American,,Romance
3521,3522,4504,Feds,,Comedy
3522,3523,4505,For Keeps,,Drama|Romance
3523,3524,4506,Frantic,,Crime|Mystery|Thriller
3524,3525,4507,Fresh Horses,,Drama
3525,3526,4508,Gorillas in the Mist,,Drama
3526,3527,4509,The Great Outdoors,,Comedy
3527,3528,4510,Heartbreak Hotel,,Comedy
3528,3529,4511,High Spirits,,Comedy
3529,3530,4512,Hot to Trot,,Comedy
3530,3531,4514,Howling IV: The Original Nightmare,,Horror
3531,3532,4515,Imagine: John Lennon,,Documentary
3532,3533,4516,Johnny Be Good,,Comedy
3533,3534,4517,Lady in White,,Horror|Mystery|Thriller
3534,3535,4518,The Lair of the White Worm,,Comedy|Horror
3535,3536,4519,The Land Before Time,,Adventure|Animation|Children|Fantasy
3536,3537,4520,License to Drive,,Comedy
3537,3538,4522,Masquerade,,Mystery|Romance|Thriller
3538,3539,4523,Milagro Beanfield War,,Comedy|Drama|Fantasy
3539,3540,4524,Moon Over Parador,,Comedy
3540,3541,4525,Moving,,Comedy
3541,3542,4526,My Stepmother Is an Alien,,Comedy|Romance|Sci-Fi
3542,3543,4528,Off Limits,,Action|Thriller|War
3543,3544,4529,Bagdad Cafe,,Comedy|Drama
3544,3545,4530,Permanent Record,,Drama
3545,3546,4531,Red Heat,,Action
3546,3547,4532,Return of the Living Dead Part II,,Comedy|Horror
3547,3548,4533,The Return of the Living Dead,,Comedy|Horror|Sci-Fi
3548,3549,4535,The Man from Snowy River,,Drama|Romance|Western
3549,3550,4537,Running on Empty,,Drama
3550,3551,4538,Salome's Last Dance,,Comedy|Drama
3551,3552,4540,Satisfaction,,Comedy|Drama|Romance
3552,3553,4541,The Serpent and the Rainbow,,Horror
3553,3554,4543,Shoot to Kill,,Action|Adventure
3554,3555,4544,Short Circuit 2,,Comedy|Sci-Fi
3555,3556,4545,Short Circuit,,Comedy|Sci-Fi
3556,3557,4546,The Vanishing,,Drama|Thriller
3557,3558,4547,Stormy Monday,,Crime|Drama
3558,3559,4548,Sunset,,Action|Comedy|Thriller|Western
3559,3560,4552,"Tetsuo, the Ironman",,Action|Horror|Sci-Fi|Thriller
3560,3561,4553,They Live,,Action|Sci-Fi|Thriller
3561,3562,4554,To Kill a Priest,,Drama
3562,3563,4555,Torch Song Trilogy,,Comedy|Drama|Romance
3563,3564,4556,Track 29,,Drama|Mystery
3564,3565,4557,Tucker: The Man and His Dream,,Drama
3565,3566,4558,Twins,,Comedy
3566,3567,4559,Vice Versa,,Comedy
3567,3568,4560,Watchers,,Horror|Sci-Fi
3568,3569,4561,Waxwork,,Comedy|Horror
3569,3570,4562,Without a Clue,,Comedy|Mystery
3570,3571,4563,Young Einstein,,Comedy
3571,3572,4564,Always,,Drama|Fantasy|Romance
3572,3573,4565,American Ninja,,Action|Adventure
3573,3574,4566,American Ninja 2: The Confrontation,,Action|Adventure
3574,3575,4567,American Ninja 3: Blood Hunt,,Action|Adventure
3575,3576,4568,Best of the Best,,Action
3576,3577,4570,The Big Picture,,Comedy|Drama
3577,3578,4571,Bill & Ted's Excellent Adventure,,Adventure|Comedy|Sci-Fi
3578,3579,4572,Black Rain,,Action|Crime|Drama
3579,3580,4573,Blaze,,Comedy|Drama
3580,3581,4574,Blind Fury,,Action|Thriller
3581,3582,4575,Breaking In,,Adventure|Comedy
3582,3583,4577,Casualties of War,,Drama|War
3583,3584,4578,Chances Are,,Comedy|Romance
3584,3585,4580,Cyborg,,Action|Sci-Fi
3585,3586,4581,Dad,,Drama
3586,3587,4584,Dream a Little Dream,,Comedy|Drama|Romance
3587,3588,4585,The Dream Team,,Comedy
3588,3589,4586,A Dry White Season,,Drama|Thriller
3589,3590,4587,Earth Girls Are Easy,,Comedy|Musical|Sci-Fi
3590,3591,4589,Eddie and the Cruisers,,Drama|Musical|Mystery
3591,3592,4590,Enemies: A Love Story,,Drama
3592,3593,4591,Erik the Viking,,Adventure|Comedy|Fantasy
3593,3594,4593,Family Business,,Comedy
3594,3595,4594,Farewell to the King,,Action|War
3595,3596,4595,Fat Man and Little Boy,,Drama
3596,3597,4596,The Girl in a Swing,,Drama|Romance
3597,3598,4597,Gleaming the Cube,,Action|Drama|Mystery
3598,3599,4598,Going Overboard,,Comedy
3599,3600,4599,Great Balls of Fire!,,Drama
3600,3601,4600,Gross Anatomy,,Comedy|Drama
3601,3602,4601,Happy Together,,Drama|Romance
3602,3603,4602,Harlem Nights,,Comedy|Crime|Romance
3603,3604,4603,Her Alibi,,Comedy|Romance
3604,3605,4605,How to Get Ahead in Advertising,,Comedy|Fantasy
3605,3606,4606,Immediate Family,,Drama
3606,3607,4608,A Innocent Man,,Crime|Drama
3607,3608,4609,Jacknife,,Drama
3608,3609,4610,The January Man,,Comedy|Crime|Mystery|Thriller
3609,3610,4612,Jesus of Montreal,,Drama
3610,3611,4613,K-9,,Action|Comedy|Crime
3611,3612,4614,Kickboxer,,Action
3612,3613,4615,Last Exit to Brooklyn,,Drama
3613,3614,4616,Lean on Me,,Drama
3614,3615,4617,Let It Ride,,Comedy
3615,3616,4618,Leviathan,,Horror|Sci-Fi|Thriller
3616,3617,4619,Little Monsters,,Comedy
3617,3618,4620,Lock Up,,Action|Adventure|Crime|Drama|Thriller
3618,3619,4621,Look Who's Talking,,Comedy|Romance
3619,3620,4622,Loverboy,,Comedy
3620,3621,4623,Major League,,Comedy
3621,3622,4624,Meet the Feebles,,Animation|Comedy|Musical
3622,3623,4625,Millennium,,Drama|Sci-Fi|Thriller
3623,3624,4627,Miss Firecracker,,Comedy
3624,3625,4628,New York Stories,,Comedy|Drama
3625,3626,4629,Next of Kin,,Action|Crime|Thriller
3626,3627,4631,Old Gringo,,Drama
3627,3628,4632,The Package,,Action|Thriller
3628,3629,4634,Penn & Teller Get Killed,,Adventure|Comedy
3629,3630,4635,Pink Cadillac,,Action|Comedy|Drama
3630,3631,4636,The Punisher,,Action
3631,3632,4637,Red Scorpion,,Action
3632,3633,4638,Jurassic Park III,,Action|Adventure|Sci-Fi|Thriller
3633,3634,4639,America's Sweethearts,,Comedy|Romance
3634,3635,4640,Brother,,Action|Crime|Thriller
3635,3636,4641,Ghost World,,Comedy|Drama
3636,3637,4642,Hedwig and the Angry Inch,,Comedy|Drama|Musical
3637,3638,4643,Planet of the Apes,,Action|Adventure|Drama|Sci-Fi
3638,3639,4644,Bread and Tulips,,Comedy|Drama|Romance
3639,3640,4645,Cure,,Crime|Horror|Thriller
3640,3641,4649,Wet Hot American Summer,,Comedy
3641,3642,4651,Renegades,,Action
3642,3643,4652,The Return of Swamp Thing,,Comedy|Horror|Sci-Fi
3643,3644,4653,The Return of the Musketeers,,Adventure|Comedy
